student_id,persona,age,sleep_hours,study_hours,exercise_days,social_hours,screen_time_hours,commute_minutes,part_time_hours,caffeine_intake,mindfulness_minutes,financial_stress_score,academic_pressure_score,family_support_score,peer_support_score,self_efficacy_score,weekly_meals,home_noise_score,internet_speed,assignment_load,class_attendance,sleep_quality_score,appetite_change,headaches_per_week,anxiety_score,depression_score,monthly_income,monthly_expenses,extracurricular_hours,course_difficulty,gpa,major,housing_type,relationship_status,transportation_mode,part_time_job,study_location,club_membership,diet_type,scholarship_status,social_media_minutes,gaming_hours,Stress_Level
STU-00090,Topper,19,6.71,6.43,1.98,1.42,2.79,5.0,0.0,1.44,5.21,1.0,7.35,6.24,6.89,8.27,16,1,84,2.9,100,4,1,0,1,6,3980,1267,1.6,2,3.08,Computer Science,Apartment,Single,Walk,Yes,Library,Yes,Vegetarian,No,173,3.42,Low
STU-00091,Average,18,7.1,5.22,4.01,4.79,5.23,30.8,5.41,1.66,20.88,3.67,5.23,4.99,6.71,7.81,14,5,41,5.43,84,5,5,2,3,3,200,1068,6.66,5,2.79,Psychology,Family Home,In Relationship,Walk,No,Home,Yes,Fast Food,No,58,0.0,Moderate
STU-00092,Struggling,19,5.27,3.34,1.2,2.74,7.41,33.27,8.98,2.21,0.9,5.79,6.78,2.43,4.33,5.86,11,3,64,7.57,62,7,1,3,3,2,672,1777,6.47,6,4.0,Arts,Family Home,Single,Walk,Yes,Dorm Room,Yes,Balanced,No,223,2.31,High
STU-00093,Working Student,20,5.8,4.23,2.36,1.01,3.45,24.35,13.18,1.29,10.54,6.03,6.62,3.29,4.25,6.36,16,2,94,9.3,78,5,2,2,4,3,501,926,4.17,6,2.92,Business,Dorm,Single,Bus,No,Cafe,No,Balanced,No,97,3.56,High
STU-00094,Topper,21,7.74,5.89,2.12,3.24,4.62,11.41,0.0,0.93,0.28,2.19,5.01,6.81,8.2,6.04,12,1,78,4.49,87,8,3,2,3,5,1782,1027,0.72,5,3.58,Engineering,Dorm,Single,Walk,No,Cafe,Yes,High Protein,No,107,3.02,Low
STU-00095,Topper,20,7.54,3.41,4.79,4.91,4.23,22.47,0.0,0.55,22.38,1.37,4.47,8.35,7.67,6.65,12,2,108,3.7,92,8,2,3,3,3,920,2312,2.81,7,3.16,Nursing,Dorm,Married,Bike,No,Library,No,High Protein,No,137,1.31,Moderate
STU-00096,Athlete,24,6.11,2.72,5.72,5.69,5.01,16.61,0.0,0.95,14.17,5.01,5.96,6.79,4.57,5.07,16,1,84,4.56,78,5,2,2,6,5,1866,1078,2.14,5,3.4,Nursing,Family Home,Single,Walk,No,Dorm Room,Yes,Balanced,Yes,144,1.34,High
STU-00097,Struggling,22,5.52,1.9,2.42,1.16,6.77,13.61,1.84,2.95,2.57,4.02,7.94,6.97,5.47,3.97,14,4,118,7.52,68,7,3,2,4,6,2889,1934,8.28,5,4.0,Computer Science,Apartment,Single,Walk,Yes,Library,Yes,High Protein,Yes,190,3.27,High
STU-00098,Working Student,22,5.96,4.27,1.92,3.2,5.34,24.82,12.76,1.17,8.89,6.26,6.64,5.7,4.05,7.51,13,2,102,3.25,72,8,0,3,7,3,2063,2383,3.47,8,2.86,Computer Science,Dorm,Single,Walk,No,Library,Yes,Balanced,No,144,1.3,High
STU-00099,Average,19,7.63,1.75,3.68,3.5,4.55,35.23,1.86,0.99,11.22,4.12,5.07,4.11,4.67,7.87,14,4,83,4.64,96,6,1,3,2,2,1809,1600,5.07,10,3.37,Nursing,Dorm,In Relationship,Walk,No,Library,No,Vegetarian,No,87,0.29,High
STU-00100,Average,18,6.59,3.68,2.31,5.77,5.52,25.12,0.0,3.25,4.85,5.79,6.83,6.69,4.69,6.4,13,3,84,2.85,92,6,1,1,5,2,200,1885,5.64,6,2.63,Biology,Apartment,Single,Walk,No,Dorm Room,No,High Protein,No,140,1.33,High
STU-00101,Average,21,6.36,4.64,3.61,1.87,4.35,9.77,9.31,2.39,0.0,1.23,5.44,5.43,4.08,8.73,15,4,73,6.44,81,6,3,0,8,4,2953,847,2.47,4,3.33,Engineering,Apartment,Single,Bus,No,Dorm Room,No,Balanced,Yes,196,1.04,High
STU-00102,Topper,23,6.91,7.84,1.95,2.79,3.33,27.89,0.0,1.26,28.87,4.12,6.12,5.29,5.67,6.3,16,3,55,4.75,81,6,0,2,5,7,2563,1304,6.3,3,2.72,Nursing,Family Home,Single,Walk,No,Library,Yes,Balanced,No,120,0.62,Moderate
STU-00103,Topper,22,8.73,5.93,2.63,2.25,4.41,21.05,0.0,1.76,13.06,3.88,5.85,6.99,6.12,10.0,12,3,71,7.32,95,5,3,2,3,5,2150,1751,4.41,7,3.31,Nursing,Dorm,In Relationship,Bus,No,Library,Yes,Balanced,No,62,2.58,Low
STU-00104,Social Butterfly,21,6.1,3.01,3.99,2.24,5.88,13.69,8.8,2.27,5.95,2.12,6.33,5.69,5.58,7.85,12,3,114,6.55,83,6,0,0,5,3,1867,2327,1.89,6,3.29,Computer Science,Dorm,Single,Bus,No,Library,No,Vegetarian,No,138,0.01,High
STU-00105,Average,17,5.73,5.48,2.82,0.16,6.37,21.23,1.54,2.5,7.93,2.47,6.03,8.14,7.91,6.67,15,4,59,6.34,79,7,2,2,4,1,1961,2050,5.48,6,4.0,Engineering,Dorm,Married,Walk,Yes,Cafe,No,Balanced,No,166,1.36,High
STU-00106,Athlete,20,6.57,5.41,7.0,1.58,4.1,33.49,0.0,1.59,10.24,4.14,5.76,5.73,6.73,8.33,20,4,91,4.14,90,6,2,0,7,1,1411,1668,8.88,5,2.87,Psychology,Dorm,In Relationship,Walk,Yes,Cafe,No,Balanced,No,171,5.31,High
STU-00107,Topper,19,6.28,4.34,0.81,1.83,3.02,20.51,0.0,0.0,9.65,1.84,4.47,8.82,5.76,8.56,14,3,69,4.92,85,7,2,1,6,4,1397,1702,4.32,4,3.24,Business,Dorm,Single,Walk,Yes,Dorm Room,Yes,High Protein,No,168,5.34,Low
STU-00108,Topper,20,7.39,7.01,3.39,4.72,4.58,24.39,0.0,0.23,30.91,2.64,4.45,6.25,5.72,6.65,10,1,85,4.23,97,7,2,1,4,4,2445,1534,6.87,6,3.6,Arts,Apartment,Single,Walk,Yes,Dorm Room,No,Balanced,No,146,0.99,Moderate
STU-00109,Struggling,24,5.78,2.61,1.63,2.15,2.83,20.94,9.8,2.21,5.74,8.69,7.08,2.52,4.19,3.88,14,3,146,4.86,65,6,1,3,6,3,1556,1522,4.27,6,3.11,Business,Apartment,In Relationship,Walk,No,Dorm Room,Yes,Balanced,No,227,0.9,High
STU-00110,Average,19,6.64,8.23,3.13,6.61,6.33,23.31,1.03,2.55,3.01,5.9,5.84,2.82,5.36,7.05,13,4,69,3.8,83,6,2,3,2,4,1861,510,1.6,6,4.0,Engineering,Dorm,Single,Walk,No,Home,No,High Protein,No,147,1.19,High
STU-00111,Topper,22,6.99,8.16,2.35,1.27,6.18,13.16,0.0,0.95,18.54,1.96,5.18,6.95,6.71,4.67,20,3,105,3.21,87,5,4,1,6,2,1393,1428,7.32,3,2.54,Business,Family Home,Single,Walk,Yes,Library,No,Fast Food,No,131,0.19,Low
STU-00112,Topper,22,7.63,7.68,1.97,3.03,3.88,16.39,0.0,0.0,16.12,4.2,3.44,6.23,5.87,7.23,9,4,107,5.66,85,7,1,1,9,3,731,1726,1.53,4,2.68,Arts,Apartment,Single,Bus,No,Cafe,Yes,Balanced,No,146,1.37,Moderate
STU-00113,Average,23,6.95,3.04,1.59,2.95,4.06,19.19,5.84,2.73,13.85,2.83,3.1,6.08,5.83,6.44,20,5,110,4.25,80,6,1,2,5,1,2877,1672,0.7,6,3.34,Business,Dorm,Single,Walk,No,Home,No,High Protein,No,210,3.9,Moderate
STU-00114,Topper,22,6.73,5.86,3.36,0.83,4.9,10.37,0.0,0.63,15.88,1.44,5.01,9.27,8.16,7.93,14,4,118,3.92,90,3,4,4,4,1,2348,967,3.04,7,3.33,Engineering,Dorm,In Relationship,Bike,Yes,Library,No,Fast Food,No,179,0.0,Low
STU-00115,Struggling,22,6.01,2.22,1.87,2.2,4.17,49.01,4.24,3.06,6.17,7.41,6.91,5.16,1.93,4.21,12,2,101,9.51,65,8,2,1,3,3,1173,1900,5.02,3,2.37,Computer Science,Family Home,In Relationship,Walk,No,Dorm Room,Yes,Vegetarian,No,95,0.32,High
STU-00116,Athlete,19,7.07,4.32,4.95,3.25,1.71,23.79,0.0,2.06,0.68,4.74,5.7,7.83,6.23,8.12,10,4,71,2.22,78,6,1,2,1,1,3035,2233,2.19,6,3.71,Computer Science,Dorm,Single,Walk,No,Dorm Room,Yes,Fast Food,No,122,0.11,Moderate
STU-00117,Topper,20,7.25,3.83,4.25,2.12,5.42,14.17,0.0,2.34,15.78,4.23,5.25,7.5,6.58,8.52,12,1,74,5.13,89,8,4,1,2,1,3627,1813,5.56,4,3.2,Computer Science,Dorm,Single,Walk,Yes,Library,No,Vegetarian,No,112,2.07,Low
STU-00118,Working Student,20,6.29,3.77,1.77,2.51,6.25,54.76,20.93,2.88,7.2,5.17,7.12,5.24,3.09,5.17,14,2,127,6.72,89,7,2,1,4,3,570,1222,3.79,7,3.43,Business,Dorm,Single,Car,No,Dorm Room,Yes,High Protein,No,74,2.0,High
STU-00119,Average,21,7.58,5.59,1.84,3.23,5.54,14.38,0.0,1.55,3.12,5.92,5.81,4.91,4.89,3.74,11,5,146,6.44,83,6,1,4,4,8,3054,381,3.03,5,3.16,Computer Science,Family Home,Single,Walk,No,Dorm Room,No,Balanced,No,57,2.19,High
STU-00120,Average,23,7.25,4.89,1.51,3.3,4.76,22.27,2.57,0.76,4.87,1.02,5.32,4.24,4.5,5.69,10,4,109,4.79,81,7,1,1,7,5,2341,2248,0.15,8,3.4,Arts,Family Home,Single,Bike,Yes,Home,Yes,Vegetarian,No,243,0.87,Moderate
STU-00121,Topper,19,6.87,7.99,2.02,4.03,5.02,26.44,0.0,3.27,26.44,2.95,4.15,6.88,8.21,9.55,18,4,59,5.63,83,4,2,2,6,4,2278,911,4.27,3,2.2,Business,Dorm,Single,Walk,Yes,Library,Yes,Balanced,No,92,1.21,High
STU-00122,Topper,19,7.64,7.22,3.53,1.77,3.43,25.42,0.0,1.34,10.82,2.97,8.11,7.12,8.25,6.61,14,4,100,4.0,85,8,4,4,8,4,1520,2546,6.07,4,2.68,Biology,Dorm,In Relationship,Walk,Yes,Cafe,Yes,Balanced,Yes,30,0.82,Moderate
STU-00123,Athlete,25,5.55,5.43,6.87,4.3,5.04,28.04,0.0,2.28,5.64,4.19,5.78,6.61,7.77,7.04,15,3,40,4.1,81,4,4,2,4,2,2067,2294,2.68,6,3.63,Biology,Family Home,Single,Car,No,Dorm Room,Yes,Balanced,No,240,1.01,High
STU-00124,Social Butterfly,22,6.75,4.72,2.11,4.31,5.99,19.88,3.05,1.37,17.95,5.34,4.8,5.2,6.29,8.19,17,1,83,4.29,82,9,0,0,2,4,2359,1906,7.09,3,3.79,Nursing,Dorm,Single,Car,No,Cafe,No,Balanced,Yes,150,3.4,High
STU-00125,Average,23,5.19,5.53,3.85,3.81,3.67,28.49,0.4,1.44,11.76,4.57,4.85,5.18,5.93,7.51,21,1,98,4.09,91,5,1,1,4,4,2235,1596,1.57,7,3.17,Nursing,Apartment,Married,Car,Yes,Dorm Room,No,Fast Food,No,58,0.69,High
STU-00126,Struggling,22,5.81,3.61,1.27,0.94,6.22,20.25,11.94,3.49,9.43,7.56,8.32,3.58,3.23,4.92,13,3,63,6.77,74,8,1,3,3,3,3075,2165,6.25,9,2.85,Arts,Dorm,Single,Bus,No,Cafe,Yes,Fast Food,No,155,3.3,High
STU-00127,Topper,18,6.48,6.9,1.68,2.33,2.97,19.37,0.0,1.28,18.1,1.0,4.46,6.51,6.02,7.59,18,4,65,5.88,94,5,3,2,1,4,1995,1441,4.42,5,3.51,Biology,Family Home,Single,Bus,Yes,Home,No,Vegetarian,No,142,3.08,Low
STU-00128,Average,24,7.29,5.2,1.69,5.28,4.83,25.04,2.1,1.44,12.98,3.87,6.19,5.3,4.05,8.31,21,4,57,4.49,88,9,0,2,4,5,1491,505,5.87,8,3.16,Computer Science,Family Home,Single,Bus,No,Home,Yes,Balanced,No,129,0.98,High
STU-00129,Working Student,21,5.94,5.12,2.39,3.01,5.68,32.74,14.42,2.32,6.67,9.0,7.88,5.89,5.25,5.49,10,3,93,6.34,82,8,1,1,7,5,1448,1525,4.27,6,3.44,Business,Dorm,Single,Bus,No,Library,Yes,Fast Food,Yes,30,3.21,High
STU-00130,Average,17,7.25,4.79,0.22,4.87,6.27,23.27,5.75,1.23,0.83,4.54,7.7,7.36,3.22,4.23,11,1,91,6.01,74,8,3,1,4,1,1501,1605,4.87,7,3.32,Nursing,Dorm,Single,Bus,Yes,Dorm Room,Yes,Fast Food,Yes,143,2.05,Moderate
STU-00131,Struggling,17,5.34,3.25,2.08,1.47,8.86,26.2,6.5,1.51,0.0,9.3,8.77,4.84,2.72,6.65,13,3,126,8.92,88,7,1,1,1,3,2830,2019,4.54,4,3.31,Psychology,Apartment,Single,Car,No,Library,Yes,High Protein,Yes,106,1.99,High
STU-00132,Athlete,21,6.84,4.82,7.0,4.0,4.81,7.9,0.0,2.32,3.99,1.0,4.84,7.98,6.36,6.36,8,4,107,2.06,94,8,4,2,5,4,2582,327,1.2,5,3.14,Psychology,Family Home,Single,Walk,Yes,Dorm Room,Yes,Balanced,Yes,30,6.34,Moderate
STU-00133,Working Student,20,5.91,3.42,3.65,2.38,5.48,49.45,20.93,1.94,12.44,10.0,6.75,5.16,5.0,7.3,12,3,52,4.22,74,6,4,2,2,2,3037,2389,4.56,5,3.76,Business,Dorm,Single,Walk,Yes,Library,No,Fast Food,Yes,162,4.01,High
STU-00134,Topper,20,6.61,5.38,5.65,3.61,4.77,25.07,0.0,0.71,20.18,2.12,5.73,7.41,6.04,5.9,14,3,43,5.66,96,10,1,1,2,4,1982,1032,4.12,2,3.66,Computer Science,Apartment,Single,Walk,Yes,Dorm Room,Yes,High Protein,No,178,4.6,Moderate
STU-00135,Social Butterfly,23,7.02,3.05,1.87,3.79,5.86,19.81,7.41,2.78,19.2,5.31,4.36,6.58,5.01,4.06,13,5,102,8.12,85,10,2,2,1,6,1348,1147,7.32,8,3.77,Biology,Dorm,In Relationship,Car,Yes,Library,No,High Protein,No,170,5.07,High
STU-00136,Social Butterfly,20,6.96,6.81,3.28,4.88,5.06,17.05,3.51,1.72,22.31,3.14,5.66,4.96,6.73,7.98,19,3,104,5.3,88,7,2,2,5,3,1582,2795,10.46,4,2.57,Computer Science,Dorm,Single,Car,No,Library,Yes,Vegetarian,No,30,0.0,Moderate
STU-00137,Topper,22,5.71,4.72,3.93,0.0,5.42,5.0,0.0,0.38,26.39,6.99,2.47,7.83,4.33,8.01,13,3,67,6.01,81,9,1,0,8,3,3517,2455,2.74,6,3.26,Business,Dorm,In Relationship,Bike,No,Home,No,Balanced,No,87,0.0,Moderate
STU-00138,Average,20,7.06,1.83,3.43,3.96,4.47,21.63,2.51,0.0,17.53,3.86,5.22,4.84,3.89,6.49,19,3,55,5.79,84,8,3,0,5,1,520,1468,5.4,3,3.55,Nursing,Dorm,Single,Car,Yes,Dorm Room,Yes,High Protein,No,30,1.74,High
STU-00139,Average,21,5.98,5.83,0.38,4.72,6.78,32.96,5.17,1.33,8.19,3.05,6.25,5.03,6.78,8.97,14,1,56,6.51,84,8,1,3,4,2,1439,762,8.88,6,3.52,Business,Apartment,Single,Bus,No,Home,No,Fast Food,No,150,4.96,High
STU-00140,Struggling,18,4.13,1.81,0.33,2.8,6.78,30.79,0.0,4.86,2.32,10.0,5.95,2.86,1.16,4.77,11,1,56,9.09,74,10,1,2,1,3,1333,1925,6.74,8,2.78,Computer Science,Dorm,Single,Car,No,Dorm Room,Yes,High Protein,No,267,4.35,High
STU-00141,Topper,21,6.51,7.41,5.03,1.29,3.07,14.13,0.0,2.4,26.01,3.82,4.88,6.66,4.76,8.44,15,5,85,4.82,91,8,0,3,4,1,200,1504,7.68,9,3.38,Biology,Dorm,Married,Bike,Yes,Library,Yes,Balanced,No,102,0.85,Low
STU-00142,Struggling,24,6.88,1.17,1.12,0.97,7.68,32.87,7.45,2.68,3.57,9.42,7.95,4.94,1.0,4.21,20,5,44,7.56,57,9,2,1,4,1,824,1626,6.36,3,3.01,Biology,Family Home,Single,Car,No,Library,Yes,High Protein,No,107,1.18,High
STU-00143,Average,19,6.61,6.59,1.89,4.42,4.79,19.43,0.0,2.87,7.35,5.04,4.85,5.25,7.38,7.49,15,4,83,5.49,79,8,1,3,3,3,2483,1617,3.84,6,3.65,Business,Dorm,Single,Bus,No,Cafe,Yes,Fast Food,No,41,0.13,Moderate
STU-00144,Topper,20,7.86,8.97,4.76,1.89,3.7,32.51,0.0,0.81,23.75,3.91,4.51,7.26,7.61,6.11,14,1,65,4.27,93,6,1,2,1,4,2818,1545,4.05,7,2.19,Engineering,Apartment,In Relationship,Bus,No,Home,Yes,Vegetarian,Yes,274,3.12,Low
STU-00145,Struggling,23,4.14,3.08,0.71,1.45,8.33,31.03,7.76,1.34,0.0,5.12,7.51,5.37,3.13,6.34,12,3,63,9.39,87,3,2,3,1,4,2899,1655,5.71,9,4.0,Nursing,Apartment,In Relationship,Car,Yes,Home,No,Fast Food,No,274,1.78,High
STU-00146,Topper,23,7.12,6.45,0.5,0.89,2.36,21.03,0.0,1.88,18.24,2.16,4.19,7.75,5.53,6.32,18,4,84,5.83,90,7,1,4,3,6,1630,2165,6.12,8,2.78,Computer Science,Family Home,Single,Walk,No,Library,No,High Protein,No,63,4.9,Moderate
STU-00147,Athlete,21,5.67,4.97,4.07,4.69,4.96,24.42,0.0,0.68,16.37,1.24,5.36,8.9,8.23,4.84,12,4,88,2.52,89,6,5,1,7,1,875,2105,6.88,4,3.21,Engineering,Family Home,Single,Bus,Yes,Cafe,No,Fast Food,No,124,0.2,Moderate
STU-00148,Struggling,23,4.87,5.08,1.32,1.96,7.23,5.0,10.82,2.55,9.46,8.45,6.27,5.74,3.49,3.12,15,3,128,8.48,70,8,4,3,7,5,1951,2467,4.3,6,4.0,Biology,Dorm,Married,Bus,No,Library,Yes,Balanced,No,80,2.23,High
STU-00149,Athlete,23,6.98,4.47,7.0,3.9,3.24,31.73,0.0,3.47,20.74,4.07,5.07,6.41,5.0,4.54,11,3,37,3.55,84,6,1,1,8,5,1296,1552,4.44,5,2.82,Biology,Dorm,In Relationship,Walk,No,Home,No,Fast Food,Yes,254,4.25,High
STU-00150,Average,21,7.28,4.13,2.92,3.23,5.44,14.13,1.94,1.97,11.17,1.0,3.85,4.62,4.65,6.74,15,5,109,6.89,88,7,4,3,5,6,200,1397,3.83,8,3.99,Engineering,Dorm,Married,Bus,No,Dorm Room,Yes,Balanced,No,183,1.22,Moderate
STU-00151,Working Student,17,5.03,4.01,0.91,2.22,5.15,27.11,18.32,2.69,7.05,5.57,6.22,4.99,2.71,6.2,13,5,105,7.76,70,6,0,1,7,6,767,1279,4.33,7,2.32,Nursing,Apartment,Single,Bus,No,Library,Yes,High Protein,No,137,0.84,High
STU-00152,Average,22,7.47,4.07,2.22,3.85,4.84,10.93,7.8,2.4,10.17,4.46,5.87,6.86,4.05,6.01,14,4,74,2.25,76,6,2,4,5,3,1771,2373,3.2,6,2.66,Arts,Dorm,Single,Bike,Yes,Cafe,Yes,Balanced,No,140,1.36,Moderate
STU-00153,Average,20,6.24,5.04,3.62,5.25,5.61,17.83,2.3,0.66,8.44,3.53,4.66,6.12,4.54,4.04,16,2,69,4.08,87,9,1,1,6,1,3570,3311,0.0,6,2.84,Arts,Dorm,Single,Walk,Yes,Home,Yes,High Protein,No,240,0.84,Moderate
STU-00154,Average,24,6.96,2.98,1.28,3.6,4.7,5.0,6.46,0.62,20.96,6.23,5.3,6.53,4.2,7.01,13,1,83,4.89,82,8,1,4,1,7,885,1599,3.42,5,3.6,Business,Dorm,Single,Bus,Yes,Home,Yes,Balanced,No,30,1.92,High
STU-00155,Topper,18,7.32,3.56,4.55,2.72,6.03,5.0,0.0,0.93,15.35,1.0,5.91,7.81,8.64,8.71,12,1,56,6.92,85,9,3,2,3,5,1786,1342,6.03,6,2.8,Business,Dorm,Single,Car,Yes,Library,Yes,Vegetarian,No,102,4.49,Low
STU-00156,Topper,20,8.24,4.84,3.73,5.69,4.23,15.89,0.0,1.76,11.84,2.37,3.72,8.87,7.89,7.46,11,5,81,3.56,79,5,0,1,6,3,2120,1094,4.64,9,3.03,Psychology,Dorm,In Relationship,Walk,Yes,Library,Yes,Balanced,Yes,186,0.63,Low
STU-00157,Working Student,20,5.84,2.71,2.25,2.55,4.65,34.34,18.67,1.32,7.48,4.69,8.98,6.48,5.13,7.12,8,1,80,3.93,76,7,3,0,5,3,2113,1236,7.54,6,4.0,Computer Science,Family Home,Single,Bus,No,Cafe,Yes,High Protein,No,194,5.4,High
STU-00158,Social Butterfly,21,5.69,6.78,5.26,4.92,4.99,8.35,8.64,1.67,10.27,4.22,4.9,6.18,3.92,7.61,14,5,85,5.32,76,8,1,1,4,4,265,1438,6.25,5,3.09,Business,Dorm,Single,Walk,Yes,Cafe,Yes,Balanced,No,114,0.47,High
STU-00159,Athlete,18,5.35,6.43,5.32,4.41,3.68,32.6,0.0,1.43,12.32,6.49,5.49,5.43,7.19,9.58,9,2,84,3.7,84,4,4,0,4,5,1773,914,1.53,6,2.82,Computer Science,Apartment,Single,Walk,Yes,Cafe,Yes,Vegetarian,Yes,108,1.84,Moderate
STU-00160,Struggling,21,5.12,4.32,2.96,2.76,8.2,37.67,16.84,4.64,7.85,8.06,7.19,3.94,3.39,5.11,12,3,31,10.0,66,7,4,2,7,1,3958,2361,4.96,9,2.62,Arts,Apartment,Single,Car,Yes,Cafe,Yes,High Protein,No,93,0.0,High
STU-00161,Working Student,22,5.27,2.54,1.47,2.87,4.97,35.41,21.48,3.19,6.76,4.63,6.48,5.66,3.05,4.44,12,3,71,7.06,65,4,2,1,1,2,1439,1325,4.83,5,3.94,Biology,Family Home,In Relationship,Walk,Yes,Cafe,No,Balanced,No,209,4.32,High
STU-00162,Topper,20,8.18,6.91,2.43,2.4,2.99,22.45,0.0,1.77,7.66,2.68,6.58,4.42,8.92,6.99,14,4,108,5.36,96,7,4,2,8,5,200,3428,3.24,9,3.21,Business,Family Home,Single,Bus,Yes,Home,No,High Protein,Yes,145,2.4,High
STU-00163,Athlete,23,4.38,5.51,5.8,2.61,4.97,37.27,0.0,1.29,17.25,4.3,4.7,5.3,5.47,7.89,14,1,48,5.2,82,7,4,0,4,3,2142,2467,1.58,7,3.72,Psychology,Dorm,Single,Car,Yes,Library,Yes,Balanced,No,131,0.0,High
STU-00164,Social Butterfly,20,5.37,5.53,2.98,1.73,5.39,19.49,5.55,1.25,7.19,2.34,4.95,6.02,5.99,5.95,13,2,153,4.5,80,10,3,0,6,1,2618,1452,3.53,9,3.48,Engineering,Dorm,Married,Walk,No,Home,No,Fast Food,No,135,2.25,Moderate
STU-00165,Social Butterfly,20,6.77,4.83,3.65,5.19,5.18,7.7,9.37,1.47,11.51,2.99,5.01,7.85,7.6,6.78,14,4,92,5.25,86,6,2,2,5,2,2439,966,3.24,5,2.66,Biology,Family Home,Single,Bus,No,Library,No,High Protein,No,164,2.97,Moderate
STU-00166,Topper,23,7.54,5.83,3.06,2.61,3.07,19.42,0.0,0.33,6.17,1.0,4.75,6.9,5.45,8.28,14,4,85,3.98,91,4,3,1,6,3,2756,814,3.01,7,3.79,Computer Science,Family Home,Single,Bus,No,Library,No,Vegetarian,No,148,0.0,Moderate
STU-00167,Social Butterfly,19,6.12,3.64,2.69,4.35,4.66,35.07,1.84,2.85,5.75,3.61,7.02,7.36,5.25,6.92,15,2,105,7.92,87,7,3,0,5,1,1269,3113,3.94,5,3.78,Computer Science,Family Home,Single,Car,No,Library,Yes,Vegetarian,No,183,5.2,High
STU-00168,Athlete,19,6.42,4.53,5.91,3.86,4.68,26.64,0.0,0.96,11.29,2.93,4.32,6.62,3.94,5.85,13,2,131,4.22,87,6,2,0,4,1,1550,300,2.02,9,3.62,Computer Science,Apartment,Single,Bus,Yes,Cafe,No,High Protein,No,238,1.72,High
STU-00169,Athlete,20,5.37,3.32,7.0,3.54,4.66,30.56,0.0,2.43,9.91,3.8,5.48,7.98,6.16,4.04,14,3,64,4.38,83,4,3,1,3,2,2912,1571,4.67,5,3.43,Business,Apartment,Single,Car,No,Home,Yes,High Protein,No,30,0.0,High
STU-00170,Topper,21,6.7,8.33,2.77,3.91,4.4,6.78,0.0,0.14,17.14,1.46,5.66,5.39,6.52,8.19,17,2,90,5.24,99,4,1,5,3,1,1276,300,5.03,7,2.74,Psychology,Apartment,Single,Car,No,Cafe,Yes,High Protein,Yes,111,2.99,Moderate
STU-00171,Working Student,21,5.54,3.8,3.05,1.71,6.92,52.33,21.76,0.92,0.0,8.03,6.52,3.96,6.21,4.48,13,4,62,5.84,87,7,4,3,4,1,805,2134,1.09,5,3.37,Business,Apartment,Single,Bus,No,Dorm Room,No,Fast Food,Yes,30,2.8,High
STU-00172,Working Student,22,5.96,4.45,1.37,1.81,6.77,42.63,12.89,2.2,0.0,5.38,7.46,4.82,4.94,1.68,13,4,102,7.44,76,6,0,1,1,1,823,2656,3.9,6,2.94,Business,Apartment,Single,Bus,No,Dorm Room,No,Balanced,No,72,0.65,High
STU-00173,Athlete,21,6.33,5.95,6.04,4.83,4.41,29.34,0.0,0.0,14.27,3.65,5.32,5.52,8.24,6.2,15,4,133,3.82,81,4,4,2,5,10,2093,688,4.07,4,3.0,Business,Dorm,Single,Walk,Yes,Dorm Room,Yes,Balanced,No,161,2.24,High
STU-00174,Social Butterfly,20,7.72,4.23,3.23,4.82,4.33,12.73,2.94,1.16,3.25,2.52,5.92,7.52,6.52,2.82,16,2,101,5.48,83,6,2,3,4,5,2646,2067,0.57,8,2.97,Biology,Dorm,Single,Walk,No,Cafe,Yes,Balanced,No,42,1.98,Low
STU-00175,Working Student,21,4.61,5.02,1.99,1.9,6.2,32.99,12.17,4.03,7.93,6.17,5.95,6.65,4.17,3.59,12,5,111,5.62,89,8,2,2,5,2,1804,1816,0.79,6,3.05,Arts,Apartment,Married,Bus,No,Library,Yes,Balanced,Yes,134,1.36,High
STU-00176,Struggling,21,6.1,1.0,2.5,1.86,3.95,5.0,3.88,2.58,4.8,7.95,6.85,2.45,3.3,4.34,15,2,113,7.13,60,5,4,2,2,5,3728,1747,7.21,8,2.9,Engineering,Apartment,Single,Bike,No,Library,Yes,Fast Food,No,152,1.78,High
STU-00177,Topper,21,7.35,7.16,1.9,3.32,3.73,8.89,0.0,1.57,25.59,1.65,6.62,6.41,7.28,6.89,13,1,82,5.12,88,10,0,1,2,2,2728,2635,2.96,5,2.62,Business,Family Home,Single,Bus,Yes,Library,No,High Protein,Yes,217,1.61,High
STU-00178,Average,20,6.4,3.66,1.73,6.46,3.92,29.71,2.69,1.58,15.37,2.6,6.28,3.54,6.37,2.99,13,4,106,3.81,76,5,2,0,4,4,1545,1968,4.99,5,2.23,Arts,Dorm,In Relationship,Car,No,Library,No,High Protein,No,116,4.21,Moderate
STU-00179,Working Student,20,4.91,7.06,0.92,2.43,5.72,38.21,17.05,1.8,7.06,4.51,8.77,4.69,5.52,5.16,13,2,51,5.76,75,9,0,1,2,6,1018,1994,6.63,6,2.51,Psychology,Family Home,Single,Bus,No,Library,Yes,Fast Food,No,163,0.87,High
STU-00180,Struggling,21,6.25,3.02,2.2,2.15,8.46,19.38,9.97,3.34,4.43,8.73,6.97,6.9,6.35,4.67,16,5,60,6.16,79,7,2,2,1,3,1122,2243,6.69,7,3.4,Computer Science,Apartment,In Relationship,Car,Yes,Home,Yes,Fast Food,No,121,1.58,High
